Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2021,MEM,15,2021-02-01,0,SAS,W,133,102,52,93,.559,15,30,.500,14,18,.778,10,53,37,11,11,9,16,37,89,.416,13,37,.351,15,22,.682,10,42,28,8,7,14,13
2021,MEM,16,2021-02-02,0,IND,L,116,134,42,93,.452,9,25,.360,23,24,.958,10,36,27,11,7,16,22,49,82,.598,16,29,.552,20,29,.690,9,42,30,8,8,18,19
2021,MEM,17,2021-02-04,1,HOU,L,103,115,37,87,.425,12,35,.343,17,24,.708,11,43,28,10,6,13,15,41,87,.471,19,45,.422,14,17,.824,8,44,26,8,3,14,19
2021,MEM,18,2021-02-06,0,NOP,L,109,118,40,90,.444,13,39,.333,16,19,.842,11,45,27,5,5,9,17,45,87,.517,15,33,.455,13,21,.619,8,42,27,3,9,7,15
2021,MEM,19,2021-02-08,1,TOR,L,113,128,37,87,.425,13,39,.333,26,29,.897,19,42,27,7,4,15,18,42,77,.545,20,37,.541,24,26,.923,7,37,28,11,2,14,24
2021,MEM,20,2021-02-10,1,CHO,W,130,114,47,94,.500,23,49,.469,13,18,.722,19,46,34,10,2,16,18,45,82,.549,14,29,.483,10,12,.833,8,35,23,11,4,18,14
2021,MEM,21,2021-02-12,0,LAL,L,105,115,39,80,.488,12,29,.414,15,19,.789,6,33,31,9,2,17,25,43,85,.506,6,30,.200,23,33,.697,13,47,26,9,4,18,16
2021,MEM,22,2021-02-14,0,SAC,W,124,110,50,94,.532,9,21,.429,15,19,.789,9,43,31,10,2,10,20,41,82,.500,8,33,.242,20,26,.769,5,33,22,8,5,16,19
2021,MEM,23,2021-02-16,1,NOP,L,113,144,42,88,.477,13,31,.419,16,18,.889,9,32,23,10,0,19,18,56,91,.615,19,38,.500,13,17,.765,11,47,33,14,4,19,19
2021,MEM,24,2021-02-17,1,OKC,W,122,113,42,83,.506,12,26,.462,26,33,.788,7,44,31,14,4,12,18,35,78,.449,19,41,.463,24,28,.857,6,39,25,5,3,18,25
2021,MEM,25,2021-02-19,1,DET,W,109,95,42,90,.467,5,20,.250,20,23,.870,13,49,20,12,4,11,13,36,86,.419,14,45,.311,9,13,.692,13,45,27,8,7,21,22
2021,MEM,26,2021-02-20,1,PHO,L,97,128,36,93,.387,5,33,.152,20,23,.870,17,49,19,5,4,12,12,46,86,.535,24,46,.522,12,13,.923,5,41,35,5,7,10,14
2021,MEM,27,2021-02-22,0,DAL,L,92,102,37,94,.394,6,31,.194,12,19,.632,13,51,17,7,1,13,23,35,80,.438,15,41,.366,17,26,.654,5,49,17,6,4,16,18
2021,MEM,28,2021-02-25,1,LAC,W,122,94,50,92,.543,11,19,.579,11,16,.688,7,48,27,7,1,6,17,34,84,.405,12,34,.353,14,16,.875,8,41,19,4,4,14,15
2021,MEM,29,2021-02-26,1,LAC,L,99,119,39,97,.402,9,28,.321,12,16,.750,8,37,24,10,4,9,14,44,80,.550,14,35,.400,17,18,.944,4,47,34,6,8,17,19
2021,MEM,30,2021-02-28,0,HOU,W,133,84,50,94,.532,10,30,.333,23,28,.821,11,56,27,16,3,18,31,23,83,.277,4,45,.089,34,41,.829,12,38,10,7,6,23,24
2021,MEM,31,2021-03-02,0,WAS,W,125,111,47,95,.495,13,29,.448,18,23,.783,9,44,26,15,1,11,21,41,81,.506,11,31,.355,18,25,.720,4,37,29,8,3,22,20
2021,MEM,32,2021-03-04,1,MIL,L,111,112,40,101,.396,8,34,.235,23,24,.958,17,56,21,13,8,12,20,42,95,.442,10,34,.294,18,22,.818,13,52,21,11,5,16,19
2021,MEM,33,2021-03-10,1,WAS,W,127,112,50,99,.505,8,23,.348,19,29,.655,14,60,31,4,6,15,26,38,95,.400,11,36,.306,25,27,.926,6,39,23,9,6,9,26
2021,MEM,34,2021-03-12,1,DEN,L,102,103,40,87,.460,14,28,.500,8,8,1.000,8,45,27,6,5,16,15,41,92,.446,13,37,.351,8,11,.727,9,45,27,10,5,9,10
2021,MEM,35,2021-03-14,0,OKC,L,122,128,47,92,.511,7,22,.318,21,29,.724,11,32,27,13,3,7,21,42,73,.575,16,31,.516,28,34,.824,8,46,26,7,4,24,20
2021,MEM,36,2021-03-15,0,PHO,L,99,122,38,87,.437,5,23,.217,18,26,.692,10,39,15,11,0,10,17,47,83,.566,12,30,.400,16,18,.889,5,42,28,7,5,14,19
2021,MEM,37,2021-03-17,1,MIA,W,89,85,30,85,.353,10,42,.238,19,25,.760,8,50,22,5,4,9,17,32,89,.360,8,34,.235,13,18,.722,8,51,17,4,2,10,21
2021,MEM,38,2021-03-19,1,GSW,L,103,116,39,84,.464,8,26,.308,17,21,.810,9,46,24,10,6,20,17,44,91,.484,15,41,.366,13,18,.722,8,43,31,13,6,13,16
2021,MEM,39,2021-03-20,1,GSW,W,111,103,37,95,.389,10,32,.313,27,31,.871,13,60,25,8,5,12,22,31,90,.344,13,41,.317,28,34,.824,7,46,23,8,7,11,25
2021,MEM,40,2021-03-22,1,BOS,W,132,126,55,110,.500,12,35,.343,10,15,.667,17,54,38,8,6,10,20,47,90,.522,17,35,.486,15,24,.625,5,43,31,3,6,12,18
2021,MEM,41,2021-03-24,0,OKC,W,116,107,47,99,.475,11,30,.367,11,13,.846,14,56,19,12,10,17,10,43,95,.453,10,35,.286,11,17,.647,9,44,26,13,8,14,10
2021,MEM,42,2021-03-26,0,UTA,L,114,117,44,97,.454,12,30,.400,14,18,.778,12,48,27,3,2,6,14,45,98,.459,12,33,.364,15,18,.833,14,51,25,5,4,7,15
2021,MEM,43,2021-03-27,0,UTA,L,110,126,39,97,.402,9,33,.273,23,30,.767,16,47,24,16,2,14,14,46,92,.500,19,45,.422,15,20,.750,13,52,22,8,8,21,22
2021,MEM,44,2021-03-29,0,HOU,W,120,110,46,85,.541,11,31,.355,17,24,.708,7,47,31,8,4,16,18,40,94,.426,11,42,.262,19,22,.864,10,42,28,9,5,12,18
2021,MEM,45,2021-03-31,1,UTA,L,107,111,42,90,.467,5,18,.278,18,23,.783,11,46,23,10,4,11,20,38,89,.427,16,49,.327,19,25,.760,11,46,20,10,5,14,21
2021,MEM,46,2021-04-02,1,MIN,W,120,108,42,95,.442,19,39,.487,17,25,.680,14,53,26,8,4,10,20,38,85,.447,12,33,.364,20,23,.870,5,39,21,6,6,11,20
2021,MEM,47,2021-04-04,0,PHI,W,116,100,44,89,.494,16,38,.421,12,15,.800,10,49,30,6,10,12,23,37,89,.416,8,34,.235,18,28,.643,16,50,23,4,6,10,19
2021,MEM,48,2021-04-06,0,MIA,W,124,112,46,84,.548,17,41,.415,15,20,.750,9,42,30,11,2,13,13,44,82,.537,13,33,.394,11,18,.611,7,35,34,9,4,12,16
2021,MEM,49,2021-04-07,0,ATL,W,131,113,48,89,.539,17,40,.425,18,21,.857,11,54,30,5,5,14,17,45,101,.446,10,28,.357,13,15,.867,11,42,26,5,3,7,19
2021,MEM,50,2021-04-09,0,NYK,L,129,133,47,94,.500,14,30,.467,21,34,.618,10,43,33,7,6,14,27,45,96,.469,14,32,.438,29,33,.879,11,48,24,7,7,12,25
2021,MEM,51,2021-04-11,1,IND,L,125,132,53,115,.461,6,20,.300,13,19,.684,24,50,27,11,6,6,12,52,99,.525,13,37,.351,15,17,.882,15,53,35,5,10,12,16
2021,MEM,52,2021-04-12,1,CHI,W,101,90,40,85,.471,9,28,.321,12,14,.857,10,51,27,7,7,20,20,36,86,.419,5,31,.161,13,17,.765,8,40,23,8,3,17,16
2021,MEM,53,2021-04-14,1,DAL,L,113,114,42,90,.467,13,34,.382,16,21,.762,11,45,27,7,3,7,18,44,88,.500,13,40,.325,13,17,.765,8,45,25,4,3,11,17
2021,MEM,54,2021-04-16,0,CHI,W,126,115,45,86,.523,17,40,.425,19,24,.792,6,42,33,9,4,5,17,45,96,.469,13,34,.382,12,15,.800,13,46,34,3,1,11,20
2021,MEM,55,2021-04-17,0,MIL,W,128,115,51,93,.548,15,40,.375,11,12,.917,7,43,31,10,3,10,18,39,91,.429,16,47,.340,21,27,.778,13,45,27,7,1,16,8
2021,MEM,56,2021-04-19,0,DEN,L,137,139,51,107,.477,17,40,.425,18,24,.750,10,47,33,15,3,14,24,51,102,.500,15,39,.385,22,26,.846,13,58,30,6,6,24,19
2021,MEM,57,2021-04-21,0,LAC,L,105,117,38,84,.452,13,30,.433,16,23,.696,11,42,19,6,8,13,29,38,84,.452,14,27,.519,27,36,.750,10,43,28,4,5,12,17
2021,MEM,58,2021-04-23,0,POR,W,130,128,52,98,.531,9,30,.300,17,22,.773,8,39,33,7,5,8,21,46,96,.479,14,35,.400,22,27,.815,14,50,28,6,3,11,20
2021,MEM,59,2021-04-25,0,POR,W,120,113,42,91,.462,12,23,.522,24,28,.857,8,54,22,9,7,15,22,39,105,.371,14,38,.368,21,25,.840,15,53,21,11,6,11,22
2021,MEM,60,2021-04-26,0,DEN,L,96,120,34,81,.420,4,32,.125,24,31,.774,6,45,20,8,6,16,22,45,94,.479,11,33,.333,19,22,.864,8,48,25,8,3,11,20
2021,MEM,61,2021-04-28,1,POR,L,109,130,37,88,.420,9,32,.281,26,30,.867,8,44,26,7,6,11,21,45,92,.489,15,40,.375,25,28,.893,11,51,23,7,6,10,20
2021,MEM,62,2021-04-30,1,ORL,W,92,75,34,99,.343,11,39,.282,13,16,.813,15,57,25,10,8,8,15,27,86,.314,6,26,.231,15,20,.750,12,56,16,4,6,20,19
2021,MEM,63,2021-05-01,0,ORL,L,111,112,44,96,.458,10,29,.345,13,21,.619,17,55,21,6,10,16,20,38,85,.447,11,25,.440,25,28,.893,6,37,20,10,5,10,17
2021,MEM,64,2021-05-03,1,NYK,L,104,118,34,86,.395,16,41,.390,20,24,.833,13,46,26,7,4,12,14,45,89,.506,14,27,.519,14,18,.778,8,45,19,6,8,8,21
2021,MEM,65,2021-05-05,0,MIN,W,139,135,52,97,.536,14,29,.483,21,28,.750,12,46,30,6,4,13,19,49,94,.521,19,39,.487,18,22,.818,12,41,32,7,5,14,22
2021,MEM,66,2021-05-06,0,DET,L,97,111,38,89,.427,10,37,.270,11,17,.647,12,42,25,7,5,15,14,44,83,.530,11,28,.393,12,14,.857,5,39,24,9,6,11,18
2021,MEM,67,2021-05-08,0,TOR,W,109,99,38,85,.447,14,43,.326,19,26,.731,14,56,24,7,8,17,21,36,94,.383,10,32,.313,17,24,.708,13,46,18,10,2,11,21
2021,MEM,68,2021-05-10,1,NOP,W,115,110,45,91,.495,9,30,.300,16,27,.593,10,49,33,8,19,10,17,43,97,.443,10,23,.435,14,21,.667,14,50,29,9,4,12,18
2021,MEM,69,2021-05-11,1,DAL,W,133,104,51,89,.573,16,33,.485,15,16,.938,10,44,32,11,6,10,16,37,88,.420,12,38,.316,18,19,.947,13,35,23,8,2,12,15
2021,MEM,70,2021-05-13,1,SAC,W,116,110,45,90,.500,11,33,.333,15,18,.833,12,48,30,2,9,18,13,42,96,.438,17,41,.415,9,14,.643,13,35,33,9,9,10,16
2021,MEM,71,2021-05-14,1,SAC,W,107,106,37,84,.440,11,33,.333,22,35,.629,9,49,23,8,5,13,20,37,96,.385,10,42,.238,22,27,.815,14,56,21,7,2,10,21
2021,MEM,72,2021-05-16,0,GSW,L,101,113,40,92,.435,6,25,.240,15,19,.789,12,39,25,12,5,12,21,41,83,.494,15,39,.385,16,18,.889,12,46,26,9,4,19,19
2022,MEM,1,2021-10-20,1,CLE,W,132,121,53,100,.530,14,33,.424,12,12,1.000,13,53,28,8,8,10,15,47,93,.505,14,38,.368,13,18,.722,7,36,38,6,5,10,17
2022,MEM,2,2021-10-23,0,LAC,W,120,114,42,90,.467,15,36,.417,21,25,.840,13,48,26,5,3,11,19,43,99,.434,13,39,.333,15,17,.882,14,44,23,7,4,7,21
2022,MEM,3,2021-10-24,0,LAL,L,118,121,45,100,.450,13,35,.371,15,18,.833,18,49,25,13,4,17,20,45,84,.536,16,30,.533,15,22,.682,9,36,29,10,12,17,14
2022,MEM,4,2021-10-27,0,POR,L,96,116,35,96,.365,17,50,.340,9,19,.474,21,50,27,9,3,21,25,39,84,.464,15,36,.417,23,31,.742,13,48,22,11,6,13,20
2022,MEM,5,2021-10-28,0,GSW,W,104,101,39,97,.402,12,48,.250,14,14,1.000,10,51,25,17,9,17,14,39,90,.433,14,40,.350,9,12,.750,7,48,29,8,7,22,17
2022,MEM,6,2021-10-30,1,MIA,L,103,129,34,88,.386,16,50,.320,19,21,.905,8,32,26,14,7,14,17,46,88,.523,21,37,.568,16,19,.842,11,50,31,12,2,18,17
2022,MEM,7,2021-11-01,1,DEN,W,106,97,44,97,.454,13,34,.382,5,7,.714,11,55,20,8,4,12,18,39,88,.443,9,38,.237,10,15,.667,6,40,27,8,8,12,10
2022,MEM,8,2021-11-03,1,DEN,W,108,106,42,81,.519,16,34,.471,8,14,.571,3,36,28,9,7,11,16,43,91,.473,8,27,.296,12,13,.923,11,44,24,7,4,11,16
2022,MEM,9,2021-11-05,0,WAS,L,87,115,34,96,.354,6,31,.194,13,17,.765,12,39,19,12,4,9,15,49,84,.583,10,25,.400,7,13,.538,5,53,34,4,6,18,13
2022,MEM,10,2021-11-08,1,MIN,W,125,118,46,92,.500,11,28,.393,22,26,.846,15,51,28,7,8,13,22,41,97,.423,17,45,.378,19,23,.826,15,45,23,7,8,13,27
2022,MEM,11,2021-11-10,1,CHO,L,108,118,45,107,.421,9,38,.237,9,15,.600,20,57,27,14,8,16,18,41,90,.456,15,36,.417,21,24,.875,9,49,32,13,7,17,16
2022,MEM,12,2021-11-12,1,PHO,L,94,119,37,98,.378,7,33,.212,13,23,.565,17,59,19,6,6,15,16,46,94,.489,18,37,.486,9,9,1.000,4,46,28,12,6,12,22
2022,MEM,13,2021-11-13,0,NOP,L,101,112,38,88,.432,8,24,.333,17,21,.810,13,39,21,6,6,9,19,38,79,.481,14,29,.483,22,25,.880,8,37,29,5,6,13,22
2022,MEM,14,2021-11-15,1,HOU,W,136,102,52,96,.542,16,41,.390,16,20,.800,7,49,33,14,8,10,21,36,95,.379,11,38,.289,19,26,.731,14,46,24,6,5,17,16
2022,MEM,15,2021-11-18,1,LAC,W,120,108,52,96,.542,11,26,.423,5,6,.833,12,47,28,8,7,11,17,42,90,.467,16,39,.410,8,8,1.000,7,34,24,6,6,13,15
2022,MEM,16,2021-11-20,0,MIN,L,95,138,29,83,.349,9,32,.281,28,35,.800,10,33,21,7,5,14,24,49,91,.538,20,41,.488,20,28,.714,18,50,28,12,6,13,26
2022,MEM,17,2021-11-22,0,UTA,W,119,118,42,95,.442,13,35,.371,22,27,.815,16,50,24,10,4,7,20,41,87,.471,17,43,.395,19,25,.760,10,46,26,5,10,14,20
2022,MEM,18,2021-11-24,1,TOR,L,113,126,42,82,.512,9,29,.310,20,26,.769,11,40,25,6,3,14,20,47,89,.528,14,30,.467,18,21,.857,11,34,25,8,4,10,20
2022,MEM,19,2021-11-26,1,ATL,L,100,132,37,91,.407,12,38,.316,14,19,.737,10,36,27,8,7,13,19,52,89,.584,13,27,.481,15,21,.714,9,49,33,8,5,12,15
2022,MEM,20,2021-11-28,1,SAC,W,128,101,50,104,.481,13,39,.333,15,20,.750,14,68,30,4,11,9,25,33,97,.340,9,42,.214,26,37,.703,12,49,17,5,8,8,18
2022,MEM,21,2021-11-30,0,TOR,W,98,91,36,93,.387,10,34,.294,16,19,.842,18,54,18,13,10,17,15,36,91,.396,10,39,.256,9,12,.750,11,44,14,7,9,18,21
2022,MEM,22,2021-12-02,1,OKC,W,152,79,60,96,.625,19,36,.528,13,18,.722,14,53,41,16,9,10,15,25,76,.329,11,38,.289,18,22,.818,8,26,14,2,5,19,14
2022,MEM,23,2021-12-04,0,DAL,W,97,90,37,76,.487,9,26,.346,14,24,.583,10,52,20,10,5,22,23,31,92,.337,15,43,.349,13,19,.684,14,42,19,10,1,13,21
2022,MEM,24,2021-12-06,0,MIA,W,105,90,38,89,.427,13,33,.394,16,21,.762,16,47,26,11,6,19,18,35,76,.461,6,22,.273,14,17,.824,7,36,26,11,6,23,19
2022,MEM,25,2021-12-08,1,DAL,L,96,104,36,90,.400,9,31,.290,15,25,.600,12,40,23,14,3,13,23,37,77,.481,12,33,.364,18,23,.783,10,47,24,5,6,18,21
2022,MEM,26,2021-12-09,1,LAL,W,108,95,41,94,.436,14,42,.333,12,18,.667,14,47,28,18,5,11,14,36,78,.462,12,30,.400,11,17,.647,7,45,26,8,6,22,15
2022,MEM,27,2021-12-11,1,HOU,W,113,106,40,80,.500,11,29,.379,22,36,.611,9,38,22,10,3,11,24,38,77,.494,11,33,.333,19,29,.655,12,40,25,5,6,16,25
2022,MEM,28,2021-12-13,1,PHI,W,126,91,47,89,.528,14,34,.412,18,23,.783,11,50,29,12,6,9,20,37,83,.446,4,22,.182,13,19,.684,5,38,22,5,10,15,19
2022,MEM,29,2021-12-15,0,POR,W,113,103,39,82,.476,11,32,.344,24,30,.800,11,53,22,10,5,15,21,31,82,.378,15,38,.395,26,28,.929,5,38,18,9,6,13,21
2022,MEM,30,2021-12-17,0,SAC,W,124,105,45,97,.464,13,24,.542,21,27,.778,12,50,25,11,3,11,21,36,88,.409,13,35,.371,20,26,.769,10,45,21,5,6,18,20
2022,MEM,31,2021-12-19,1,POR,L,100,105,35,91,.385,9,34,.265,21,25,.840,10,33,22,13,5,8,22,35,74,.473,11,32,.344,24,28,.857,9,51,17,4,9,20,18
2022,MEM,32,2021-12-20,1,OKC,L,99,102,39,101,.386,11,32,.344,10,13,.769,17,51,24,9,2,12,21,36,84,.429,11,38,.289,19,28,.679,9,47,24,7,7,14,17
2022,MEM,33,2021-12-23,0,GSW,L,104,113,38,90,.422,8,26,.308,20,24,.833,14,42,18,10,6,13,20,40,82,.488,19,40,.475,14,18,.778,8,39,30,9,9,18,19
2022,MEM,34,2021-12-26,0,SAC,W,127,102,47,100,.470,9,30,.300,24,30,.800,19,53,33,11,6,11,19,34,81,.420,10,29,.345,24,27,.889,9,38,22,7,9,18,23
2022,MEM,35,2021-12-27,0,PHO,W,114,113,45,88,.511,11,29,.379,13,17,.765,15,50,22,10,6,18,23,41,90,.456,11,31,.355,20,23,.870,10,35,25,11,2,11,16
2022,MEM,36,2021-12-29,1,LAL,W,104,99,35,85,.412,10,30,.333,24,29,.828,13,43,18,13,5,12,11,39,86,.453,15,41,.366,6,8,.750,7,39,24,5,5,18,25
2022,MEM,37,2021-12-31,1,SAS,W,118,105,49,102,.480,10,26,.385,10,16,.625,16,58,28,7,11,9,18,39,90,.433,12,35,.343,15,24,.625,11,47,24,3,8,11,15
2022,MEM,38,2022-01-03,0,BRK,W,118,104,48,102,.471,10,35,.286,12,21,.571,23,61,24,11,5,12,21,37,82,.451,9,31,.290,21,26,.808,8,33,28,10,10,12,20
2022,MEM,39,2022-01-04,0,CLE,W,110,106,42,90,.467,9,27,.333,17,22,.773,12,45,21,6,8,9,18,40,92,.435,10,34,.294,16,21,.762,14,49,28,2,6,11,14
2022,MEM,40,2022-01-06,1,DET,W,118,88,48,98,.490,10,32,.313,12,19,.632,18,61,31,8,9,18,18,34,99,.343,10,44,.227,10,13,.769,10,39,23,7,3,11,14
2022,MEM,41,2022-01-08,0,LAC,W,123,108,44,100,.440,12,38,.316,23,31,.742,16,56,26,9,11,9,21,39,96,.406,10,32,.313,20,24,.833,14,49,16,7,6,12,23
2022,MEM,42,2022-01-09,0,LAL,W,127,119,47,86,.547,11,30,.367,22,32,.688,10,47,33,10,10,12,22,45,97,.464,14,33,.424,15,19,.789,14,41,26,6,7,12,25
2022,MEM,43,2022-01-11,1,GSW,W,116,108,44,100,.440,14,34,.412,14,18,.778,11,49,30,11,8,11,18,35,82,.427,13,36,.361,25,29,.862,4,45,25,8,5,16,19
2022,MEM,44,2022-01-13,1,MIN,W,116,108,42,92,.457,8,32,.250,24,35,.686,16,56,22,10,7,13,15,41,96,.427,15,48,.313,11,14,.786,12,46,23,4,8,15,26
2022,MEM,45,2022-01-14,1,DAL,L,85,112,34,89,.382,7,31,.226,10,13,.769,10,41,19,8,6,14,16,47,91,.516,8,32,.250,10,16,.625,8,52,30,8,1,13,19
2022,MEM,46,2022-01-17,1,CHI,W,119,106,47,92,.511,10,25,.400,15,20,.750,10,48,29,14,7,17,13,40,92,.435,13,31,.419,13,15,.867,9,43,24,10,7,18,15
2022,MEM,47,2022-01-19,0,MIL,L,114,126,44,106,.415,9,40,.225,17,25,.680,16,47,26,10,8,9,20,46,97,.474,13,37,.351,21,22,.955,13,56,29,7,6,15,21
2022,MEM,48,2022-01-21,0,DEN,W,122,118,43,82,.524,11,25,.440,25,40,.625,13,48,19,11,10,15,24,43,91,.473,13,32,.406,19,23,.826,10,37,34,6,6,13,25
2022,MEM,49,2022-01-23,0,DAL,L,91,104,37,99,.374,4,24,.167,13,19,.684,21,50,20,10,3,15,25,36,74,.486,9,30,.300,23,31,.742,9,42,22,10,12,15,23
2022,MEM,50,2022-01-26,0,SAS,W,118,110,46,90,.511,7,23,.304,19,26,.731,12,44,24,9,9,13,18,43,94,.457,9,37,.243,15,19,.789,13,39,30,9,7,13,19
2022,MEM,51,2022-01-28,1,UTA,W,119,109,46,82,.561,9,23,.391,18,24,.750,8,42,27,9,7,15,19,37,85,.435,17,46,.370,18,21,.857,11,37,20,10,3,16,16
2022,MEM,52,2022-01-29,1,WAS,W,115,95,46,100,.460,13,31,.419,10,12,.833,21,60,24,8,10,9,21,35,84,.417,10,29,.345,15,21,.714,7,37,27,6,5,12,12
2022,MEM,53,2022-01-31,0,PHI,L,119,122,47,102,.461,6,30,.200,19,28,.679,15,48,18,14,6,14,15,49,100,.490,11,31,.355,13,15,.867,14,49,30,8,12,21,23
2022,MEM,54,2022-02-02,0,NYK,W,120,108,44,102,.431,16,39,.410,16,23,.696,15,51,30,11,5,9,18,38,88,.432,12,36,.333,20,26,.769,13,48,23,5,10,15,19
2022,MEM,55,2022-02-05,0,ORL,W,135,115,53,105,.505,13,39,.333,16,22,.727,16,62,33,6,5,8,21,39,90,.433,17,48,.354,20,29,.690,7,38,27,2,2,9,20
2022,MEM,56,2022-02-08,1,LAC,W,135,109,53,103,.515,9,26,.346,20,25,.800,21,55,26,12,6,13,18,40,89,.449,11,31,.355,18,24,.750,11,40,25,8,7,17,17
2022,MEM,57,2022-02-10,0,DET,W,132,107,44,92,.478,15,30,.500,29,42,.690,18,60,32,6,4,12,23,41,94,.436,7,35,.200,18,21,.857,10,40,27,4,7,9,29
2022,MEM,58,2022-02-12,0,CHO,W,125,118,47,96,.490,11,33,.333,20,33,.606,16,57,31,11,8,17,26,39,97,.402,14,45,.311,26,33,.788,18,53,28,7,6,16,29
2022,MEM,59,2022-02-15,0,NOP,W,121,109,47,94,.500,10,34,.294,17,27,.630,18,49,29,10,3,12,24,44,88,.500,4,26,.154,17,20,.850,11,34,20,7,5,15,23
2022,MEM,60,2022-02-16,1,POR,L,119,123,37,85,.435,11,30,.367,34,42,.810,10,39,20,10,7,9,26,43,85,.506,13,32,.406,24,32,.750,13,43,23,6,5,12,27
2022,MEM,61,2022-02-24,0,MIN,L,114,119,38,98,.388,9,31,.290,29,40,.725,26,59,25,9,7,15,21,43,93,.462,16,42,.381,17,25,.680,12,42,26,6,11,12,27
2022,MEM,62,2022-02-26,0,CHI,W,116,110,44,100,.440,7,23,.304,21,26,.808,19,61,23,5,10,13,24,39,93,.419,9,20,.450,23,30,.767,6,41,17,9,3,9,17
2022,MEM,63,2022-02-28,1,SAS,W,118,105,48,89,.539,11,26,.423,11,19,.579,13,55,24,5,6,16,18,41,99,.414,9,32,.281,14,19,.737,12,38,30,13,3,9,18
2022,MEM,64,2022-03-03,0,BOS,L,107,120,42,99,.424,13,40,.325,10,13,.769,17,44,24,10,4,7,16,46,89,.517,16,37,.432,12,15,.800,15,51,33,4,7,14,15
2022,MEM,65,2022-03-05,1,ORL,W,124,96,46,92,.500,14,34,.412,18,27,.667,6,55,25,7,4,7,14,37,86,.430,11,35,.314,11,16,.688,1,41,25,7,5,12,20
2022,MEM,66,2022-03-06,0,HOU,L,112,123,44,97,.454,5,26,.192,19,27,.704,12,40,27,12,8,11,27,43,82,.524,13,34,.382,24,36,.667,8,45,23,4,5,17,22
2022,MEM,67,2022-03-08,1,NOP,W,132,111,48,101,.475,16,44,.364,20,24,.833,15,52,30,8,6,11,20,41,88,.466,11,34,.324,18,27,.667,12,45,24,9,3,14,18
2022,MEM,68,2022-03-11,1,NYK,W,118,114,46,104,.442,9,26,.346,17,29,.586,19,54,23,8,16,10,27,38,90,.422,10,25,.400,28,37,.757,15,54,23,8,6,16,31
2022,MEM,69,2022-03-13,0,OKC,W,125,118,48,102,.471,11,29,.379,18,20,.900,20,57,30,8,5,13,20,41,97,.423,13,41,.317,23,28,.821,14,44,25,7,8,11,21
2022,MEM,70,2022-03-15,0,IND,W,135,102,54,105,.514,15,40,.375,12,20,.600,18,51,38,11,11,10,16,41,98,.418,6,30,.200,14,19,.737,16,49,23,4,3,19,21
2022,MEM,71,2022-03-18,0,ATL,L,105,120,40,86,.465,8,22,.364,17,23,.739,15,48,18,6,10,16,18,45,91,.495,13,28,.464,17,21,.810,7,40,28,12,6,9,20
2022,MEM,72,2022-03-20,0,HOU,W,122,98,46,96,.479,16,34,.471,14,17,.824,7,51,26,14,6,13,24,37,86,.430,10,31,.323,14,24,.583,5,45,26,6,3,17,16
2022,MEM,73,2022-03-23,1,BRK,W,132,120,47,101,.465,19,38,.500,19,22,.864,16,46,28,8,7,12,22,43,87,.494,9,25,.360,25,27,.926,10,39,18,6,10,14,20
2022,MEM,74,2022-03-24,1,IND,W,133,103,50,93,.538,21,42,.500,12,17,.706,16,55,34,8,9,14,22,39,92,.424,9,33,.273,16,23,.696,9,31,20,7,8,11,19
2022,MEM,75,2022-03-26,1,MIL,W,127,102,49,102,.480,13,37,.351,16,23,.696,16,54,30,10,9,8,19,37,93,.398,7,32,.219,21,26,.808,14,46,19,4,7,13,21
2022,MEM,76,2022-03-28,1,GSW,W,123,95,43,92,.467,12,30,.400,25,35,.714,13,52,26,11,3,13,21,33,81,.407,9,29,.310,20,26,.769,7,40,18,6,7,15,27
2022,MEM,77,2022-03-30,0,SAS,W,112,111,44,91,.484,16,39,.410,8,11,.727,12,40,26,8,5,12,15,42,83,.506,14,35,.400,13,16,.813,7,37,26,8,1,14,13
2022,MEM,78,2022-04-01,1,PHO,W,122,114,46,102,.451,7,24,.292,23,28,.821,16,48,30,7,2,11,18,47,86,.547,10,27,.370,10,17,.588,2,39,27,8,4,17,25
2022,MEM,79,2022-04-05,0,UTA,L,115,121,39,101,.386,13,31,.419,24,29,.828,10,51,26,13,7,12,29,40,96,.417,12,38,.316,29,43,.674,13,61,23,8,8,16,21
2022,MEM,80,2022-04-07,0,DEN,L,109,122,42,89,.472,11,28,.393,14,19,.737,10,34,30,8,3,12,21,44,80,.550,12,30,.400,22,25,.880,8,43,27,7,2,17,22
2022,MEM,81,2022-04-09,1,NOP,W,141,114,53,90,.589,18,35,.514,17,23,.739,13,48,41,6,9,18,24,41,91,.451,6,30,.200,26,35,.743,9,29,23,10,3,16,22
2022,MEM,82,2022-04-10,1,BOS,L,110,139,39,102,.382,15,47,.319,17,27,.630,19,45,27,11,6,10,16,54,99,.545,18,48,.375,13,13,1.000,14,56,34,5,2,15,20
